Commodity,Date,Average,day,month,year,Season_Fall,Season_Spring,Season_Summer,Season_Winter,Apple(Jholey),Banana,Carrot(Local),Cucumber(Local),Garlic Dry Nepali,Lettuce,Onion Dry (Indian),Potato White,Tomato Big(Nepali),Festival_Buddha Jayanti,Festival_Dashain,Festival_Gai Jatra,Festival_Ghode Jatra,Festival_Holi,Festival_Indra Jatra,Festival_Janai Purnima,Festival_Lhosar,Festival_Maghe Sankranti,Festival_Maha Shivaratri,Festival_Shree Panchami,Festival_Teej,Festival_Tihar,Festival_nan,Dashain_near,Tihar_near,Holi_near,Maha Shivaratri_near,Buddha Jayanti_near,Ghode Jatra_near,Teej_near,Indra Jatra_near,Lhosar_near,Janai Purnima_near,Gai Jatra_near,Maghe Sankranti_near,Shree Panchami_near,Fall_near,Spring_near,Summer_near,Winter_near,Average_lag1,Festival,Season
Apple(Jholey),2013-06-17,4.787491743,17,6,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.700480366,No Festival,Summer
Apple(Jholey),2013-06-18,4.744932128,18,6,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.787491743,No Festival,Summer
Apple(Jholey),2013-06-19,4.744932128,19,6,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.744932128,No Festival,Summer
Apple(Jholey),2013-06-20,4.744932128,20,6,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.744932128,No Festival,Summer
Apple(Jholey),2013-06-21,4.744932128,21,6,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.744932128,No Festival,Summer
Apple(Jholey),2013-06-25,4.787491743,25,6,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.744932128,No Festival,Summer
Apple(Jholey),2013-06-26,4.787491743,26,6,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.787491743,No Festival,Summer
Apple(Jholey),2013-06-27,4.744932128,27,6,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.787491743,No Festival,Summer
Apple(Jholey),2013-06-28,4.744932128,28,6,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.744932128,No Festival,Summer
Apple(Jholey),2013-06-30,4.744932128,30,6,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.744932128,No Festival,Summer
Apple(Jholey),2013-07-01,4.744932128,1,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.744932128,No Festival,Monsoon
Apple(Jholey),2013-07-02,4.787491743,2,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.744932128,No Festival,Monsoon
Apple(Jholey),2013-07-03,4.744932128,3,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.787491743,No Festival,Monsoon
Apple(Jholey),2013-07-04,4.65396035,4,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.744932128,No Festival,Monsoon
Apple(Jholey),2013-07-05,4.65396035,5,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-07-09,4.65396035,9,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-07-10,4.744932128,10,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-07-11,4.65396035,11,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.744932128,No Festival,Monsoon
Apple(Jholey),2013-07-12,4.65396035,12,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-07-14,4.65396035,14,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-07-15,4.65396035,15,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-07-16,4.65396035,16,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-07-17,4.007333185,17,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-07-18,4.905274778,18,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.007333185,No Festival,Monsoon
Apple(Jholey),2013-07-19,4.905274778,19,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.905274778,No Festival,Monsoon
Apple(Jholey),2013-07-21,4.744932128,21,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.905274778,No Festival,Monsoon
Apple(Jholey),2013-07-22,4.828313737,22,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.744932128,No Festival,Monsoon
Apple(Jholey),2013-07-23,4.65396035,23,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.828313737,No Festival,Monsoon
Apple(Jholey),2013-07-24,4.65396035,24,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-07-25,4.65396035,25,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-07-26,4.65396035,26,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-07-28,4.65396035,28,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-07-29,4.65396035,29,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-07-30,4.65396035,30,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-07-31,4.65396035,31,7,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-08-01,4.65396035,1,8,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-08-02,4.65396035,2,8,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-08-04,4.65396035,4,8,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-08-05,4.553876892,5,8,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-08-06,4.553876892,6,8,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-08-07,4.65396035,7,8,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-08-08,4.553876892,8,8,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-08-13,4.65396035,13,8,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.553876892,Gai Jatra,Monsoon
Apple(Jholey),2013-08-14,4.65396035,14,8,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.65396035,Gai Jatra,Monsoon
Apple(Jholey),2013-08-15,4.553876892,15,8,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-08-16,4.442651256,16,8,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-08-18,4.442651256,18,8,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.442651256,No Festival,Monsoon
Apple(Jholey),2013-08-19,4.442651256,19,8,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.442651256,No Festival,Monsoon
Apple(Jholey),2013-08-20,4.442651256,20,8,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.442651256,No Festival,Monsoon
Apple(Jholey),2013-08-23,4.553876892,23,8,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4.442651256,No Festival,Monsoon
Apple(Jholey),2013-08-25,4.442651256,25,8,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-08-26,4.317488114,26,8,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4.442651256,Teej,Monsoon
Apple(Jholey),2013-08-27,4.317488114,27,8,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4.317488114,Teej,Monsoon
Apple(Jholey),2013-08-29,4.553876892,29,8,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4.317488114,No Festival,Monsoon
Apple(Jholey),2013-08-30,4.553876892,30,8,2013,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-01,4.553876892,1,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-02,4.553876892,2,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-03,4.553876892,3,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-04,4.553876892,4,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-05,4.65396035,5,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-06,4.553876892,6,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.65396035,No Festival,Monsoon
Apple(Jholey),2013-09-08,4.553876892,8,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-09,4.553876892,9,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-10,4.553876892,10,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-11,4.553876892,11,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-12,4.553876892,12,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-13,4.350277936,13,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-15,4.553876892,15,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.350277936,No Festival,Monsoon
Apple(Jholey),2013-09-16,4.553876892,16,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.553876892,Indra Jatra,Monsoon
Apple(Jholey),2013-09-17,4.553876892,17,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.553876892,Indra Jatra,Monsoon
Apple(Jholey),2013-09-19,4.553876892,19,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-20,4.553876892,20,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-22,4.553876892,22,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-23,4.553876892,23,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-24,4.553876892,24,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-25,4.553876892,25,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-26,4.553876892,26,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-27,4.553876892,27,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-29,4.553876892,29,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-09-30,4.65396035,30,9,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.553876892,No Festival,Monsoon
Apple(Jholey),2013-10-01,4.65396035,1,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.65396035,No Festival,Fall
Apple(Jholey),2013-10-02,4.65396035,2,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.65396035,No Festival,Fall
Apple(Jholey),2013-10-03,4.65396035,3,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.65396035,No Festival,Fall
Apple(Jholey),2013-10-04,4.787491743,4,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.65396035,No Festival,Fall
Apple(Jholey),2013-10-06,4.744932128,6,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.787491743,Dashain,Fall
Apple(Jholey),2013-10-07,4.744932128,7,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.744932128,Dashain,Fall
Apple(Jholey),2013-10-08,4.828313737,8,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.744932128,Dashain,Fall
Apple(Jholey),2013-10-09,4.744932128,9,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.828313737,Dashain,Fall
Apple(Jholey),2013-10-10,4.700480366,10,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.744932128,Dashain,Fall
Apple(Jholey),2013-10-11,4.905274778,11,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.700480366,Dashain,Fall
Apple(Jholey),2013-10-12,4.905274778,12,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.905274778,Dashain,Fall
Apple(Jholey),2013-10-13,4.905274778,13,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.905274778,Dashain,Fall
Apple(Jholey),2013-10-14,4.905274778,14,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.905274778,No Festival,Fall
Apple(Jholey),2013-10-15,4.86753445,15,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.905274778,No Festival,Fall
Apple(Jholey),2013-10-16,4.905274778,16,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.86753445,No Festival,Fall
Apple(Jholey),2013-10-17,4.905274778,17,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.905274778,No Festival,Fall
Apple(Jholey),2013-10-20,4.905274778,20,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.905274778,No Festival,Fall
Apple(Jholey),2013-10-21,4.905274778,21,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.905274778,No Festival,Fall
Apple(Jholey),2013-10-22,4.905274778,22,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.905274778,No Festival,Fall
Apple(Jholey),2013-10-23,4.905274778,23,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.905274778,No Festival,Fall
Apple(Jholey),2013-10-24,4.905274778,24,10,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.905274778,No Festival,Fall
